filename	key	count	classification
attribute_values.yaml	schema	1	metamodel
attribute_values.yaml	see_also	3	metamodel
attribute_values.yaml	slot_uri	5	metamodel
attribute_values.yaml	slot_usage	5	metamodel
attribute_values.yaml	slots	9	metamodel
attribute_values.yaml	sr	1	application
attribute_values.yaml	structured_aliases	1	metamodel
attribute_values.yaml	term	2	application
attribute_values.yaml	title	17	metamodel
attribute_values.yaml	todos	2	metamodel
attribute_values.yaml	tooltip	3	application
attribute_values.yaml	type	4	application
attribute_values.yaml	uCi	1	application
attribute_values.yaml	uL	1	application
attribute_values.yaml	uL/kg	1	application
attribute_values.yaml	uS/cm	1	application
attribute_values.yaml	uU	1	application
attribute_values.yaml	ug	1	application
attribute_values.yaml	ug/L	1	application
attribute_values.yaml	ug/L/h	1	application
attribute_values.yaml	ug/g	1	application
attribute_values.yaml	ug/m3	1	application
attribute_values.yaml	ug/mL	1	application
attribute_values.yaml	ug/uL	1	application
attribute_values.yaml	um	1	application
attribute_values.yaml	umol	1	application
attribute_values.yaml	umol/L	1	application
attribute_values.yaml	umol/L/h	1	application
attribute_values.yaml	umol/kg	1	application
attribute_values.yaml	umol/m2/s	1	application
attribute_values.yaml	umol/s/m2	1	application
attribute_values.yaml	url	1	application
attribute_values.yaml	value	4	metamodel
attribute_values.yaml	websites	1	application
attribute_values.yaml	wikipedia	2	application
attribute_values.yaml	wk	1	application
attribute_values.yaml	workflow_execution_class	1	application
basic_classes.yaml	BFO	1	application
basic_classes.yaml	Conceptualization	1	application
basic_classes.yaml	CreditAssociation	1	application
basic_classes.yaml	CreditEnum	1	application
basic_classes.yaml	Data curation	1	application
basic_classes.yaml	DataEmitterProcess	1	application
basic_classes.yaml	DataGeneration	1	application
basic_classes.yaml	DataObject	1	application
basic_classes.yaml	Doi	1	application
basic_classes.yaml	EFO	1	application
basic_classes.yaml	Extraction	1	application
basic_classes.yaml	FailureCategorization	1	application
basic_classes.yaml	FailureWhatEnum	1	application
basic_classes.yaml	FailureWhereEnum	1	application
basic_classes.yaml	Formal Analysis	1	application
basic_classes.yaml	Funding acquisition	1	application
basic_classes.yaml	ILLUMINA_MI_SEQ	1	application
basic_classes.yaml	ISA	1	application
basic_classes.yaml	Illumina HiSeq 2500-1TB	1	application
basic_classes.yaml	Illumina HiSeq 2500-Rapid	1	application
basic_classes.yaml	Illumina NextSeq-HO	1	application
basic_classes.yaml	Illumina NextSeq-MO	1	application
basic_classes.yaml	Illumina NovaSeq S2	1	application
basic_classes.yaml	Illumina NovaSeq S4	1	application
basic_classes.yaml	Illumina NovaSeq SP	1	application
basic_classes.yaml	InformationObject	1	application
basic_classes.yaml	Instrument	1	application
basic_classes.yaml	InstrumentModelEnum	1	application
basic_classes.yaml	InstrumentVendorEnum	1	application
basic_classes.yaml	Investigation	1	application
basic_classes.yaml	LibraryPreparation	1	application
basic_classes.yaml	MagsAnalysis	1	application
basic_classes.yaml	ManifestCategoryEnum	1	application
basic_classes.yaml	MassSpectrometry	1	application
basic_classes.yaml	MaterialEntity	1	application
basic_classes.yaml	MetabolomicsAnalysis	1	application
basic_classes.yaml	MetagenomeAnnotation	1	application
basic_classes.yaml	MetagenomeAssembly	1	application
basic_classes.yaml	MetaproteomicsAnalysis	1	application
basic_classes.yaml	MetatranscriptomeAnnotation	1	application
basic_classes.yaml	MetatranscriptomeAssembly	1	application
basic_classes.yaml	MetatranscriptomeExpressionAnalysis	1	application
basic_classes.yaml	Methodology	1	application
basic_classes.yaml	NCIT	1	application
basic_classes.yaml	NamedThing	1	application
basic_classes.yaml	NomAnalysis	1	application
basic_classes.yaml	NucleotideSequencing	1	application
basic_classes.yaml	OBI	1	application
basic_classes.yaml	OntologyClass	1	application
basic_classes.yaml	OntologyRelation	1	application
basic_classes.yaml	PlannedProcess	1	application
basic_classes.yaml	Pooling	1	application
basic_classes.yaml	Principal Investigator	1	application
basic_classes.yaml	Project administration	1	application
basic_classes.yaml	Protocol	1	application
basic_classes.yaml	ReadBasedTaxonomyAnalysis	1	application
basic_classes.yaml	ReadQcAnalysis	1	application
basic_classes.yaml	Resources	1	application
basic_classes.yaml	SIO	1	application
basic_classes.yaml	Software	1	application
basic_classes.yaml	Study	1	application
basic_classes.yaml	StudyCategoryEnum	1	application
basic_classes.yaml	Submitter	1	application
basic_classes.yaml	Supervision	1	application
basic_classes.yaml	Validation	1	application
basic_classes.yaml	Visualization	1	application
basic_classes.yaml	WorkflowExecution	1	application
basic_classes.yaml	Writing original draft	1	application
basic_classes.yaml	Writing review and editing	1	application
basic_classes.yaml	abstract	7	metamodel
basic_classes.yaml	agilent	1	application
basic_classes.yaml	agilent_7980A	1	application
basic_classes.yaml	agilent_8890A	1	application
basic_classes.yaml	aliases	59	metamodel
basic_classes.yaml	alt_descriptions	3	metamodel
basic_classes.yaml	alternative_identifiers	1	application
basic_classes.yaml	alternative_names	1	application
basic_classes.yaml	annotations	9	metamodel
basic_classes.yaml	applied_roles	1	application
basic_classes.yaml	applies_to_person	1	application
basic_classes.yaml	assembly_size_too_small	1	application
basic_classes.yaml	associated_dois	1	application
basic_classes.yaml	associated_studies	2	application
basic_classes.yaml	attributes	1	metamodel
basic_classes.yaml	biolink	1	application
basic_classes.yaml	broad_mappings	2	application
basic_classes.yaml	bruker	1	application
basic_classes.yaml	class_uri	16	metamodel
basic_classes.yaml	classes	1	metamodel
basic_classes.yaml	close_mappings	1	application
basic_classes.yaml	comments	16	metamodel
basic_classes.yaml	consortium	1	application
basic_classes.yaml	contexts	9	application
basic_classes.yaml	data_category	1	application
basic_classes.yaml	data_object_type	1	application
basic_classes.yaml	dcterms	1	application
basic_classes.yaml	definition	1	metamodel
basic_classes.yaml	description	89	metamodel
basic_classes.yaml	doi	3	application
basic_classes.yaml	doi_category	5	application
basic_classes.yaml	doi_provider	4	application
basic_classes.yaml	embl.ena	3	application
basic_classes.yaml	enums	1	metamodel
basic_classes.yaml	equals_string	3	metamodel
basic_classes.yaml	exact_mappings	7	application
basic_classes.yaml	examples	1	metamodel
basic_classes.yaml	exploris_21T	1	application
basic_classes.yaml	exploris_240	1	application
basic_classes.yaml	exploris_480	1	application
basic_classes.yaml	fractions	1	application
basic_classes.yaml	gilson	1	application
basic_classes.yaml	git_url	1	application
basic_classes.yaml	gridion	1	application
basic_classes.yaml	has_credit_associations	1	application
basic_classes.yaml	has_input	3	application
basic_classes.yaml	has_output	5	application
basic_classes.yaml	hiseq	1	application
basic_classes.yaml	hiseq_1000	1	application
basic_classes.yaml	hiseq_1500	1	application
basic_classes.yaml	hiseq_2000	1	application
basic_classes.yaml	hiseq_2500	1	application
basic_classes.yaml	hiseq_3000	1	application
basic_classes.yaml	hiseq_4000	1	application
basic_classes.yaml	hiseq_x_ten	1	application
basic_classes.yaml	homepage_website	1	application
basic_classes.yaml	id	5	metamodel
basic_classes.yaml	illumina	1	application
basic_classes.yaml	imports	1	metamodel
basic_classes.yaml	in_manifest	1	application
basic_classes.yaml	inlined	1	metamodel
basic_classes.yaml	inlined_as_list	5	metamodel
basic_classes.yaml	insdc_bioproject_identifiers	1	application
basic_classes.yaml	instrument_instance_specifier	1	application
basic_classes.yaml	instrument_run	1	application
basic_classes.yaml	instrument_used	1	application
basic_classes.yaml	interpolated	13	metamodel
basic_classes.yaml	is_a	10	metamodel
basic_classes.yaml	is_obsolete	1	application
basic_classes.yaml	is_root	1	application
basic_classes.yaml	license	1	metamodel
basic_classes.yaml	linkml	1	application
basic_classes.yaml	low_read_count	1	application
basic_classes.yaml	ltq_orbitrap_velos	1	application
basic_classes.yaml	malformed_data	1	application
basic_classes.yaml	manifest_category	1	application
basic_classes.yaml	mappings	1	metamodel
basic_classes.yaml	meaning	24	metamodel
basic_classes.yaml	minion	1	application
basic_classes.yaml	miniseq	1	application
basic_classes.yaml	miseq	1	application
basic_classes.yaml	model	1	metamodel
basic_classes.yaml	multivalued	13	metamodel
basic_classes.yaml	name	3	metamodel
basic_classes.yaml	narrow_mappings	2	application
basic_classes.yaml	nextseq	1	application
basic_classes.yaml	nextseq_1000	1	application
basic_classes.yaml	nextseq_500	1	application
basic_classes.yaml	nextseq_550	1	application
basic_classes.yaml	no_valid_data_generated	1	application
basic_classes.yaml	notes	3	metamodel
basic_classes.yaml	novaseq	1	application
basic_classes.yaml	novaseq_6000	1	application
basic_classes.yaml	novaseq_x	1	application
basic_classes.yaml	object	1	metamodel
basic_classes.yaml	orbitrap_eclipse_tribid	1	application
basic_classes.yaml	orbitrap_fusion_lumos	1	application
basic_classes.yaml	orbitrap_iqx_tribrid	1	application
basic_classes.yaml	orbitrap_q_exactive	1	application
basic_classes.yaml	other	1	application
basic_classes.yaml	owl	1	application
basic_classes.yaml	oxford_nanopore	1	application
basic_classes.yaml	pacbio	1	application
basic_classes.yaml	part_of	2	application
basic_classes.yaml	pattern	1	metamodel
basic_classes.yaml	perkin_elmer	1	application
basic_classes.yaml	permissible_values	7	metamodel
basic_classes.yaml	pnnl	1	application
basic_classes.yaml	poolable_replicates	1	application
basic_classes.yaml	postconditions	4	metamodel
basic_classes.yaml	preconditions	4	metamodel
basic_classes.yaml	predicate	10	application
basic_classes.yaml	prefixes	1	metamodel
basic_classes.yaml	principal_investigator	1	application
basic_classes.yaml	processing_institution	1	application
basic_classes.yaml	promethion	1	application
basic_classes.yaml	protocol_link	2	application
basic_classes.yaml	prov	1	application
basic_classes.yaml	qc_failure_what	1	application
basic_classes.yaml	qc_failure_where	1	application
basic_classes.yaml	qc_status	2	application
basic_classes.yaml	range	35	metamodel
basic_classes.yaml	rdfs	1	application
basic_classes.yaml	related_identifiers	1	application
basic_classes.yaml	relations	1	application
basic_classes.yaml	required	24	metamodel
basic_classes.yaml	research_study	1	application
basic_classes.yaml	revio	1	application
basic_classes.yaml	rs_II	1	application
basic_classes.yaml	rules	2	metamodel
basic_classes.yaml	schema	1	metamodel
basic_classes.yaml	scientific_industries	1	application
basic_classes.yaml	see_also	4	metamodel
basic_classes.yaml	sequel	1	application
basic_classes.yaml	sequel_II	1	application
basic_classes.yaml	slot_conditions	8	metamodel
basic_classes.yaml	slot_uri	2	metamodel
basic_classes.yaml	slot_usage	6	metamodel
basic_classes.yaml	slots	14	metamodel
basic_classes.yaml	solarix_12T	1	application
basic_classes.yaml	solarix_15T	1	application
basic_classes.yaml	solarix_7T	1	application
basic_classes.yaml	started_at_time	1	application
basic_classes.yaml	structured_aliases	5	metamodel
basic_classes.yaml	structured_pattern	13	metamodel
basic_classes.yaml	study_category	1	application
basic_classes.yaml	study_image	1	application
basic_classes.yaml	subject	1	application
basic_classes.yaml	syntax	13	metamodel
basic_classes.yaml	thermo_fisher	1	application
basic_classes.yaml	title	7	metamodel
basic_classes.yaml	todos	1	metamodel
basic_classes.yaml	tooltip	9	application
basic_classes.yaml	value	1	metamodel
basic_classes.yaml	value_presence	1	metamodel
basic_classes.yaml	vendor	1	application
basic_classes.yaml	vortex_genie_2	1	application
basic_classes.yaml	vwr	1	application
basic_classes.yaml	was_generated_by	2	application
basic_classes.yaml	was_informed_by	3	application
basic_classes.yaml	waters	1	application
basic_classes.yaml	websites	1	application
basic_slots.yaml	ANL	1	application
basic_slots.yaml	Analysis Tool Parameter File	1	application
basic_slots.yaml	Annotation Amino Acid FASTA	1	application
basic_slots.yaml	Annotation Enzyme Commission	1	application
basic_slots.yaml	Annotation Info File	1	application
basic_slots.yaml	Annotation KEGG Orthology	1	application
basic_slots.yaml	Annotation Statistics	1	application
basic_slots.yaml	Assembly AGP	1	application
basic_slots.yaml	Assembly Contigs	1	application
basic_slots.yaml	Assembly Coverage BAM	1	application
basic_slots.yaml	Assembly Coverage Stats	1	application
basic_slots.yaml	Assembly Info File	1	application
basic_slots.yaml	Assembly Scaffolds	1	application
basic_slots.yaml	Azenta	1	application
basic_slots.yaml	BAI File	1	application
basic_slots.yaml	Battelle	1	application
basic_slots.yaml	CATH FunFams (Functional Families) Annotation GFF	1	application
basic_slots.yaml	CRT Annotation GFF	1	application
basic_slots.yaml	Centrifuge Krona Plot	1	application
basic_slots.yaml	Centrifuge Taxonomic Classification	1	application
basic_slots.yaml	Centrifuge output report file	1	application
basic_slots.yaml	CheckM Statistics	1	application
basic_slots.yaml	Clusters of Orthologous Groups (COG) Annotation GFF	1	application
basic_slots.yaml	Configuration toml	1	application
basic_slots.yaml	Contaminants Amino Acid FASTA	1	application
basic_slots.yaml	Contig Mapping File	1	application
basic_slots.yaml	Crispr Terms	1	application
basic_slots.yaml	DNA	1	application
basic_slots.yaml	DataCategoryEnum	1	application
basic_slots.yaml	Direct Infusion FT ICR-MS Raw Data	1	application
basic_slots.yaml	Direct Infusion FT-ICR MS Analysis Results	1	application
basic_slots.yaml	Direct Infusion FT-ICR MS QC Plots	1	application
basic_slots.yaml	DoiCategoryEnum	1	application
basic_slots.yaml	DoiProviderEnum	1	application
basic_slots.yaml	EMSL	1	application
basic_slots.yaml	EMSL-RZR	1	application
basic_slots.yaml	EMSL-Tahoma	1	application
basic_slots.yaml	Error Corrected Reads	1	application
basic_slots.yaml	ExecutionResourceEnum	1	application
basic_slots.yaml	ExtractionTargetEnum	1	application
basic_slots.yaml	FileTypeEnum	1	application
basic_slots.yaml	Filtered Sequencing Reads	1	application
basic_slots.yaml	Functional Annotation GFF	1	application
basic_slots.yaml	GC-MS Metabolomics Results	1	application
basic_slots.yaml	GC-MS Raw Data	1	application
basic_slots.yaml	GOTTCHA2 Classification Report	1	application
basic_slots.yaml	GOTTCHA2 Krona Plot	1	application
basic_slots.yaml	GOTTCHA2 Report Full	1	application
basic_slots.yaml	GTDBTK Archaeal Summary	1	application
basic_slots.yaml	GTDBTK Bacterial Summary	1	application
basic_slots.yaml	GeNomad Aggregated Classification	1	application
basic_slots.yaml	Gene Phylogeny tsv	1	application
basic_slots.yaml	Genemark Annotation GFF	1	application
basic_slots.yaml	JGI	1	application
basic_slots.yaml	KO_EC Annotation GFF	1	application
basic_slots.yaml	Kraken2 Classification Report	1	application
basic_slots.yaml	Kraken2 Krona Plot	1	application
basic_slots.yaml	Kraken2 Taxonomic Classification	1	application
basic_slots.yaml	LC FT-ICR MS Analysis Results	1	application
basic_slots.yaml	LC FT-ICR MS QC Plots	1	application
basic_slots.yaml	LC FT-ICR MS Raw Data	1	application
basic_slots.yaml	LC-DDA-MS/MS Raw Data	1	application
basic_slots.yaml	LC-MS Lipidomics Processed Data	1	application
basic_slots.yaml	LC-MS Lipidomics Results	1	application
basic_slots.yaml	LC-MS Metabolomics Processed Data	1	application
basic_slots.yaml	LC-MS Metabolomics Results	1	application
basic_slots.yaml	MIXS	1	application
basic_slots.yaml	Mass Spectrometry Reference Spectral Library	1	application
basic_slots.yaml	MassSpectrometryEnum	1	application
basic_slots.yaml	Metagenome Bins Barplot	1	application
basic_slots.yaml	Metagenome Bins Heatmap	1	application
basic_slots.yaml	Metagenome Bins Info File	1	application
basic_slots.yaml	Metagenome Bins Krona Plot	1	application
basic_slots.yaml	Metagenome HQMQ Bins Compression File	1	application
basic_slots.yaml	Metagenome LQ Bins Compression File	1	application
basic_slots.yaml	Metagenome Raw Read 1	1	application
basic_slots.yaml	Metagenome Raw Read 2	1	application
basic_slots.yaml	Metagenome Raw Reads	1	application
basic_slots.yaml	Metaproteomics Workflow Statistics	1	application
basic_slots.yaml	Metatranscriptome Expression	1	application
basic_slots.yaml	Metatranscriptome Expression Info File	1	application
basic_slots.yaml	Metatranscriptome Expression Intergenic	1	application
basic_slots.yaml	Metatranscriptome Raw Read 1	1	application
basic_slots.yaml	Metatranscriptome Raw Read 2	1	application
basic_slots.yaml	Metatranscriptome Raw Reads	1	application
basic_slots.yaml	Misc Annotation GFF	1	application
basic_slots.yaml	NCIT	1	application
basic_slots.yaml	NERSC-Cori	1	application
basic_slots.yaml	NERSC-Perlmutter	1	application
basic_slots.yaml	NMDC	1	application
basic_slots.yaml	NucleotideSequencingEnum	1	application
basic_slots.yaml	OBI	1	application
basic_slots.yaml	Peptide Report	1	application
basic_slots.yaml	Pfam Annotation GFF	1	application
basic_slots.yaml	Plasmid Summary	1	application
basic_slots.yaml	ProcessingInstitutionEnum	1	application
basic_slots.yaml	Prodigal Annotation GFF	1	application
basic_slots.yaml	Product Names	1	application
basic_slots.yaml	Protein Report	1	application
basic_slots.yaml	QC Statistics	1	application
basic_slots.yaml	QC Statistics Extended	1	application
basic_slots.yaml	QC non-rRNA R1	1	application
basic_slots.yaml	QC non-rRNA R2	1	application
basic_slots.yaml	RFAM Annotation GFF	1	application
basic_slots.yaml	RNA	1	application
basic_slots.yaml	Read Based Analysis Info File	1	application
basic_slots.yaml	Read Count and RPKM	1	application
basic_slots.yaml	Read Filtering Info File	1	application
basic_slots.yaml	Reference Calibration File	1	application
basic_slots.yaml	SIO	1	application
basic_slots.yaml	SMART Annotation GFF	1	application
basic_slots.yaml	SUPERFam Annotation GFF	1	application
basic_slots.yaml	Scaffold Lineage tsv	1	application
basic_slots.yaml	StatusEnum	1	application
basic_slots.yaml	Structural Annotation GFF	1	application
basic_slots.yaml	Structural Annotation Stats Json	1	application
basic_slots.yaml	TIGRFam Annotation GFF	1	application
basic_slots.yaml	TMRNA Annotation GFF	1	application
basic_slots.yaml	TRNA Annotation GFF	1	application
basic_slots.yaml	UCD_Genome_Center	1	application
basic_slots.yaml	UCSD	1	application
basic_slots.yaml	Unfiltered Metaproteomics Results	1	application
basic_slots.yaml	Virus Summary	1	application
basic_slots.yaml	Workflow Operation Summary	1	application
basic_slots.yaml	abstract	2	metamodel
basic_slots.yaml	add_date	1	application
basic_slots.yaml	aliases	21	metamodel
basic_slots.yaml	alternative_descriptions	1	application
basic_slots.yaml	alternative_identifiers	1	application
basic_slots.yaml	alternative_names	1	application
basic_slots.yaml	alternative_titles	1	application
basic_slots.yaml	amplicon_sequencing_assay	1	application
basic_slots.yaml	analyte_category	1	application
basic_slots.yaml	annotations	59	metamodel
basic_slots.yaml	award_doi	1	application
basic_slots.yaml	broad_mappings	2	application
basic_slots.yaml	close_mappings	3	application
basic_slots.yaml	comments	11	metamodel
basic_slots.yaml	community	1	application
basic_slots.yaml	compression_type	1	application
basic_slots.yaml	contexts	3	application
basic_slots.yaml	data_category	1	application
basic_slots.yaml	data_management_plan_doi	1	application
basic_slots.yaml	data_object_id	1	application
basic_slots.yaml	data_object_type	2	application
basic_slots.yaml	dataset_doi	1	application
basic_slots.yaml	dcterms	1	application
basic_slots.yaml	default_prefix	1	metamodel
basic_slots.yaml	default_range	1	metamodel
basic_slots.yaml	description	155	metamodel
basic_slots.yaml	dna_concentration	1	application
basic_slots.yaml	doi	1	application
basic_slots.yaml	doi_category	1	application
