source class	source file or URL	slot	section	column order	destination class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	env_local_scale			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	env_medium			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	experimental_factor			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	extreme_event			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	fao_class			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	fire			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	flooding			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	gaseous_environment			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	geo_loc_name			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	glucosidase_act			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	growth_facil			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	heavy_metals			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	heavy_metals_meth			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	humidity_regm			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	lat_lon			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	light_regm			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	link_addit_analys			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	link_class_info			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	link_climate_info			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	local_class			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	local_class_meth			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	magnesium			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	mean_frict_vel			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	mean_peak_frict_vel			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	misc_param			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	n_alkanes			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	nitrate			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	nitrite			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	nucl_acid_amp			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	nucl_acid_ext			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	org_matter			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	org_nitro			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	organism_count			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	oxy_stat_samp			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	part_org_carb			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	pcr_cond			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	pcr_primers			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	perturbation			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	petroleum_hydrocarb			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	ph			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	ph_meth			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	phaeopigments			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	phosphate			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	phosplipid_fatt_acid			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	pool_dna_extracts			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	potassium			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	pressure			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	profile_position			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	redox_potential			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	rel_to_oxygen			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	salinity			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	salinity_meth			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	samp_collec_method			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	samp_mat_process			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	samp_name			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	samp_size			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	samp_store_dur			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	samp_store_loc			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	samp_store_temp			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	samp_taxon_id			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	samp_vol_we_dna_ext			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	season_precpt			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	season_temp			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	seq_meth			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	seq_quality_check			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	sieving			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	size_frac_low			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	size_frac_up			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	slope_aspect			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	slope_gradient			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	sodium			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	soil_type			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	soil_type_meth			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	source_mat_id			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	store_cond			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	sulfate			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	sulfide			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	target_gene			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	target_subfragment			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	temp			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	tidal_stage			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	tillage			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	tot_carb			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	tot_depth_water_col			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	tot_diss_nitro			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	tot_nitro_cont_meth			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	tot_nitro_content			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	tot_org_c_meth			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	tot_org_carb			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	tot_phosp			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	url			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	water_cont_soil_meth			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	water_content			placeholder class
soil MIMS	https://raw.githubusercontent.com/GenomicsStandardsConsortium/mixs/main/model/schema/mixs.yaml	watering_regm			placeholder class
